Crime_ID,Crime_Type,Time_of_Happening,Location,Day_of_Week,Severity,Reported_Time,Nearby_Landmark,Frequency_in_Last_30_Days
8119,Domestic Violence,23:51,Kirari Suleman Nagar,Thursday,Minor,06:42,Temple,28
8120,Sexual Harassment,03:48,Gokal Pur,Thursday,Moderate,05:40,Hospital,49
8121,Eve Teasing,22:19,Karawal Nagar,Tuesday,Minor,18:15,Market,46
8122,Sexual Harassment,15:18,Gokal Pur,Thursday,Severe,16:38,Market,25
8123,Dowry Death,03:30,Nangloi Jat,Sunday,Moderate,23:17,Police Station,20
8124,Dowry Death,02:43,Bhalswa Jahangir Pur,Monday,Minor,14:04,Mall,13
8125,Sexual Harassment,20:50,Kirari Suleman Nagar,Tuesday,Minor,00:03,School,1
8126,Eve Teasing,01:10,Sultan Pur Majra,Thursday,Moderate,04:13,Police Station,15
8127,Sexual Harassment,13:31,Bhalswa Jahangir Pur,Tuesday,Moderate,08:12,School,36
8128,Sexual Harassment,00:04,Gokal Pur,Saturday,Moderate,07:06,School,25
8129,Dowry Death,17:59,Dallo Pura,Saturday,Minor,16:54,Temple,36
8130,Stalking,20:12,Delhi Cantonment,Wednesday,Moderate,20:08,Market,9
8131,Dowry Death,17:41,Nangloi Jat,Tuesday,Minor,18:44,Police Station,1
8132,Domestic Violence,07:37,Nangloi Jat,Wednesday,Moderate,00:24,Mall,34
8133,Sexual Harassment,13:55,Dallo Pura,Saturday,Moderate,03:53,Police Station,18
8134,Domestic Violence,06:57,Delhi Cantonment,Thursday,Severe,00:18,Apartment Complex,47
8135,Eve Teasing,18:29,Mandoli,Tuesday,Moderate,22:21,Hospital,13
8136,Human Trafficking,07:05,Hastsal,Saturday,Moderate,15:12,Temple,49
8137,Dowry Death,20:31,Dallo Pura,Friday,Moderate,04:26,Police Station,26
8138,Domestic Violence,20:00,Mustafabad,Monday,Severe,01:05,Mall,20
8139,Sexual Harassment,09:47,Hastsal,Monday,Severe,21:34,Park,50
8140,Sexual Harassment,00:23,Nangloi Jat,Saturday,Minor,21:00,Hospital,12
8141,Eve Teasing,20:12,Burari,Tuesday,Moderate,15:01,Hospital,26
8142,Honor Killing,12:02,Bhalswa Jahangir Pur,Sunday,Moderate,00:23,Temple,28
8143,Human Trafficking,11:42,Gokal Pur,Friday,Minor,14:29,Temple,6
8144,Domestic Violence,03:06,Mandoli,Saturday,Minor,17:29,Apartment Complex,31
8145,Acid Attack,06:44,Sultan Pur Majra,Monday,Severe,21:28,Temple,20
8146,Honor Killing,18:13,Burari,Thursday,Severe,15:30,Apartment Complex,39
8147,Stalking,02:21,Delhi Cantonment,Sunday,Severe,18:16,Police Station,39
8148,Sexual Harassment,00:36,Mustafabad,Wednesday,Moderate,12:58,Apartment Complex,8
8149,Human Trafficking,06:45,Burari,Saturday,Severe,06:24,Hospital,15
8150,Human Trafficking,22:31,Bhalswa Jahangir Pur,Sunday,Severe,12:17,Police Station,38
8151,Honor Killing,00:58,Kirari Suleman Nagar,Monday,Moderate,12:39,Temple,35
8152,Dowry Death,15:05,Gokal Pur,Thursday,Minor,01:50,Mall,40
8153,Domestic Violence,19:59,Karawal Nagar,Monday,Minor,14:19,Hospital,21
8154,Eve Teasing,12:19,Nangloi Jat,Friday,Severe,16:59,Mall,12
8155,Eve Teasing,10:47,Nangloi Jat,Sunday,Minor,02:53,Market,34
8156,Acid Attack,18:51,Deoli,Friday,Minor,13:53,Hospital,2
8157,Sexual Harassment,04:31,Delhi Cantonment,Friday,Severe,03:42,Market,47
8158,Stalking,12:35,Bhalswa Jahangir Pur,Wednesday,Severe,12:56,Police Station,18
8159,Human Trafficking,18:45,Nangloi Jat,Sunday,Minor,23:26,Park,20
8160,Domestic Violence,14:29,Kirari Suleman Nagar,Friday,Severe,13:11,Mall,13
8161,Acid Attack,15:52,Bhalswa Jahangir Pur,Saturday,Severe,04:12,Mall,12
8162,Human Trafficking,04:40,Karawal Nagar,Sunday,Minor,17:13,Apartment Complex,31
8163,Stalking,18:02,Deoli,Monday,Severe,20:35,Mall,17
8164,Dowry Death,04:02,Nangloi Jat,Tuesday,Moderate,15:50,Police Station,24
8165,Eve Teasing,15:07,Nangloi Jat,Sunday,Moderate,07:20,Hospital,18
8166,Honor Killing,01:20,Delhi Cantonment,Thursday,Moderate,00:08,Police Station,38
8167,Human Trafficking,04:39,Deoli,Sunday,Moderate,15:34,Apartment Complex,31
8168,Honor Killing,16:38,Mandoli,Tuesday,Moderate,11:33,School,41
8169,Dowry Death,14:36,Sultan Pur Majra,Monday,Severe,09:14,Temple,4
8170,Dowry Death,09:34,Bhalswa Jahangir Pur,Wednesday,Moderate,14:17,Market,44
8171,Human Trafficking,17:57,Mustafabad,Friday,Moderate,02:32,School,28
8172,Stalking,23:09,Bhalswa Jahangir Pur,Tuesday,Severe,15:18,Mall,7
8173,Human Trafficking,08:34,Deoli,Saturday,Minor,04:06,Apartment Complex,36
8174,Domestic Violence,03:09,Delhi Cantonment,Sunday,Minor,12:03,Police Station,13
8175,Sexual Harassment,04:54,Burari,Sunday,Severe,02:52,Park,2
8176,Dowry Death,01:51,Dallo Pura,Saturday,Moderate,09:18,Market,24
8177,Honor Killing,01:02,Hastsal,Tuesday,Severe,06:50,Apartment Complex,10
8178,Domestic Violence,17:42,Hastsal,Wednesday,Minor,21:02,Police Station,21
8179,Domestic Violence,08:19,Mustafabad,Thursday,Severe,13:25,Hospital,13
8180,Human Trafficking,18:24,Mustafabad,Sunday,Moderate,11:51,Mall,24
8181,Stalking,17:09,Bhalswa Jahangir Pur,Saturday,Moderate,16:48,Apartment Complex,19
8182,Human Trafficking,08:24,Karawal Nagar,Friday,Severe,12:47,Apartment Complex,24
8183,Honor Killing,09:15,Gokal Pur,Thursday,Severe,01:39,Mall,44
8184,Honor Killing,22:22,Kirari Suleman Nagar,Thursday,Severe,06:58,Hospital,24
8185,Human Trafficking,13:41,Mandoli,Saturday,Severe,23:54,Apartment Complex,25
8186,Honor Killing,14:38,Deoli,Saturday,Severe,00:55,Apartment Complex,30
8187,Sexual Harassment,00:49,Sultan Pur Majra,Monday,Moderate,03:53,School,35
8188,Stalking,06:12,Hastsal,Wednesday,Minor,01:27,Hospital,10
8189,Eve Teasing,21:29,Hastsal,Sunday,Severe,11:14,Temple,20
8190,Human Trafficking,06:02,Bhalswa Jahangir Pur,Thursday,Severe,23:32,Police Station,4
8191,Eve Teasing,17:09,Kirari Suleman Nagar,Sunday,Moderate,06:39,Police Station,28
8192,Acid Attack,19:44,Bhalswa Jahangir Pur,Saturday,Minor,15:29,Temple,19
8193,Human Trafficking,00:36,Mandoli,Saturday,Moderate,00:59,Mall,3
8194,Dowry Death,10:22,Deoli,Friday,Severe,19:32,Park,22
8195,Sexual Harassment,19:46,Mustafabad,Sunday,Severe,09:37,Market,24
8196,Human Trafficking,07:38,Mandoli,Monday,Moderate,07:14,School,30
8197,Sexual Harassment,14:32,Burari,Sunday,Moderate,15:22,Apartment Complex,43
8198,Dowry Death,03:10,Hastsal,Friday,Moderate,05:47,Market,15
8199,Sexual Harassment,08:45,Hastsal,Tuesday,Minor,02:22,Apartment Complex,10
8200,Dowry Death,13:03,Delhi Cantonment,Saturday,Minor,14:36,School,5
8201,Acid Attack,02:15,Bhalswa Jahangir Pur,Friday,Moderate,06:01,Park,35
8202,Sexual Harassment,12:45,Delhi Cantonment,Thursday,Severe,19:26,Park,14
8203,Human Trafficking,16:41,Dallo Pura,Tuesday,Moderate,15:33,Apartment Complex,30
8204,Dowry Death,06:18,Sultan Pur Majra,Friday,Severe,09:13,Hospital,15
8205,Domestic Violence,02:52,Mustafabad,Monday,Moderate,05:38,School,22
8206,Stalking,18:49,Karawal Nagar,Tuesday,Minor,16:57,Police Station,26
8207,Human Trafficking,12:23,Burari,Monday,Moderate,13:36,School,30
8208,Eve Teasing,08:59,Deoli,Saturday,Severe,00:38,School,30
8209,Honor Killing,09:47,Dallo Pura,Monday,Moderate,17:11,Hospital,11
8210,Dowry Death,18:30,Bhalswa Jahangir Pur,Tuesday,Minor,17:18,Market,1
8211,Human Trafficking,12:51,Delhi Cantonment,Monday,Moderate,19:22,Market,32
8212,Sexual Harassment,05:41,Nangloi Jat,Thursday,Severe,02:21,Apartment Complex,33
8213,Dowry Death,01:31,Dallo Pura,Tuesday,Severe,03:26,Apartment Complex,20
8214,Human Trafficking,12:41,Bhalswa Jahangir Pur,Sunday,Severe,06:12,Market,12
8215,Honor Killing,17:07,Gokal Pur,Wednesday,Moderate,01:56,Market,9
8216,Domestic Violence,01:19,Delhi Cantonment,Wednesday,Minor,20:08,Market,41
8217,Honor Killing,16:06,Dallo Pura,Wednesday,Minor,13:31,Park,17
8218,Dowry Death,09:18,Burari,Wednesday,Minor,01:00,Park,34
8219,Sexual Harassment,23:07,Delhi Cantonment,Tuesday,Severe,23:22,School,12
8220,Domestic Violence,16:30,Burari,Monday,Moderate,12:58,Hospital,8
8221,Dowry Death,07:20,Sultan Pur Majra,Friday,Severe,23:21,Temple,2
8222,Domestic Violence,16:44,Burari,Friday,Moderate,15:26,Police Station,46
8223,Acid Attack,09:25,Bhalswa Jahangir Pur,Friday,Minor,13:31,School,23
8224,Human Trafficking,04:17,Bhalswa Jahangir Pur,Sunday,Severe,08:19,Police Station,9
8225,Human Trafficking,14:52,Mandoli,Tuesday,Minor,19:22,Temple,37
8226,Human Trafficking,02:47,Mandoli,Saturday,Minor,02:39,Market,42
8227,Sexual Harassment,07:10,Hastsal,Monday,Minor,06:04,Apartment Complex,5
8228,Human Trafficking,23:53,Kirari Suleman Nagar,Saturday,Moderate,13:25,Temple,36
8229,Honor Killing,13:40,Bhalswa Jahangir Pur,Saturday,Moderate,19:47,Temple,36
8230,Domestic Violence,15:57,Bhalswa Jahangir Pur,Sunday,Severe,22:06,Hospital,18
8231,Stalking,18:42,Mandoli,Saturday,Severe,11:13,School,31
8232,Eve Teasing,07:52,Hastsal,Sunday,Moderate,13:19,Temple,29
8233,Stalking,22:50,Nangloi Jat,Friday,Moderate,19:50,Mall,31
8234,Honor Killing,12:26,Mandoli,Tuesday,Moderate,01:00,Police Station,50
8235,Eve Teasing,21:33,Mandoli,Friday,Minor,17:42,School,3
8236,Stalking,23:26,Delhi Cantonment,Thursday,Moderate,01:33,Police Station,13
8237,Acid Attack,18:00,Hastsal,Wednesday,Minor,07:40,Police Station,15
8238,Acid Attack,23:35,Burari,Monday,Minor,20:26,Apartment Complex,25
8239,Domestic Violence,07:56,Nangloi Jat,Wednesday,Moderate,12:38,Apartment Complex,33
8240,Human Trafficking,03:19,Nangloi Jat,Wednesday,Moderate,02:42,Temple,2
8241,Sexual Harassment,00:15,Burari,Saturday,Moderate,16:16,Apartment Complex,14
8242,Eve Teasing,00:16,Gokal Pur,Monday,Severe,13:14,Park,25
8243,Honor Killing,14:49,Nangloi Jat,Sunday,Minor,03:59,School,25
8244,Acid Attack,10:07,Deoli,Sunday,Severe,22:42,School,11
8245,Eve Teasing,16:16,Karawal Nagar,Sunday,Minor,12:11,Hospital,4
8246,Stalking,19:25,Nangloi Jat,Sunday,Minor,13:22,Market,46
8247,Human Trafficking,15:26,Burari,Sunday,Moderate,17:04,Mall,8
8248,Acid Attack,09:40,Dallo Pura,Monday,Severe,09:24,Hospital,0
8249,Acid Attack,05:38,Mandoli,Friday,Moderate,18:22,Market,21
8250,Honor Killing,09:01,Mandoli,Friday,Minor,18:56,Mall,38
8251,Domestic Violence,16:48,Nangloi Jat,Friday,Severe,11:15,School,9
8252,Acid Attack,23:09,Sultan Pur Majra,Sunday,Severe,07:24,Temple,27
8253,Sexual Harassment,03:57,Bhalswa Jahangir Pur,Thursday,Minor,21:53,Police Station,40
8254,Human Trafficking,10:31,Burari,Tuesday,Minor,04:37,Mall,49
8255,Honor Killing,18:37,Mandoli,Tuesday,Moderate,21:58,Market,1
8256,Dowry Death,06:06,Kirari Suleman Nagar,Saturday,Severe,10:33,School,4
8257,Human Trafficking,02:10,Dallo Pura,Sunday,Minor,00:11,Park,19
8258,Human Trafficking,04:13,Sultan Pur Majra,Monday,Moderate,08:01,Mall,38
8259,Stalking,06:00,Nangloi Jat,Monday,Minor,08:28,Park,3
8260,Acid Attack,08:08,Kirari Suleman Nagar,Friday,Minor,00:33,Police Station,0
8261,Stalking,09:09,Burari,Wednesday,Minor,20:22,Market,2
8262,Honor Killing,02:35,Bhalswa Jahangir Pur,Sunday,Moderate,18:50,Temple,34
8263,Sexual Harassment,08:39,Sultan Pur Majra,Monday,Moderate,12:49,School,46
8264,Eve Teasing,09:15,Hastsal,Saturday,Moderate,10:00,Park,50
8265,Stalking,12:59,Deoli,Tuesday,Moderate,01:57,Hospital,46
8266,Eve Teasing,14:50,Karawal Nagar,Thursday,Moderate,02:24,Park,44
8267,Sexual Harassment,19:58,Mandoli,Sunday,Moderate,11:55,Apartment Complex,7
8268,Acid Attack,09:30,Nangloi Jat,Sunday,Moderate,20:21,Market,47
8269,Human Trafficking,09:35,Delhi Cantonment,Friday,Severe,04:56,Police Station,13
8270,Dowry Death,01:56,Nangloi Jat,Wednesday,Minor,07:15,Police Station,47
8271,Dowry Death,15:07,Hastsal,Thursday,Minor,19:52,Market,6
8272,Domestic Violence,19:24,Dallo Pura,Sunday,Severe,22:17,Hospital,18
8273,Human Trafficking,23:46,Mustafabad,Monday,Minor,14:02,Temple,42
8274,Domestic Violence,09:22,Mustafabad,Sunday,Moderate,23:28,Temple,38
8275,Sexual Harassment,14:18,Mustafabad,Friday,Severe,00:20,Police Station,44
8276,Domestic Violence,23:11,Burari,Thursday,Minor,22:43,Park,26
8277,Honor Killing,17:04,Karawal Nagar,Saturday,Severe,10:31,Market,2
8278,Domestic Violence,03:41,Mandoli,Tuesday,Minor,05:08,Market,2
8279,Eve Teasing,11:46,Sultan Pur Majra,Saturday,Minor,08:39,Hospital,28
8280,Acid Attack,23:58,Delhi Cantonment,Saturday,Moderate,03:57,School,41
8281,Honor Killing,16:47,Karawal Nagar,Saturday,Moderate,21:45,Temple,29
8282,Domestic Violence,20:20,Deoli,Saturday,Minor,23:14,Temple,36
8283,Domestic Violence,01:31,Mandoli,Friday,Severe,03:17,Park,19
8284,Sexual Harassment,19:03,Kirari Suleman Nagar,Wednesday,Severe,04:22,Mall,35
8285,Eve Teasing,04:16,Karawal Nagar,Tuesday,Severe,16:10,Police Station,37
8286,Human Trafficking,15:36,Karawal Nagar,Wednesday,Moderate,15:45,School,11
8287,Eve Teasing,05:42,Nangloi Jat,Thursday,Moderate,19:01,Police Station,27
8288,Eve Teasing,06:18,Mustafabad,Thursday,Minor,12:37,Mall,8
8289,Acid Attack,13:45,Delhi Cantonment,Sunday,Moderate,06:32,Market,40
8290,Dowry Death,19:37,Delhi Cantonment,Sunday,Severe,02:46,Park,38
8291,Eve Teasing,22:56,Bhalswa Jahangir Pur,Saturday,Severe,13:57,Park,23
8292,Stalking,06:34,Deoli,Saturday,Severe,22:19,Market,0
8293,Eve Teasing,21:32,Mustafabad,Tuesday,Moderate,06:59,Park,1
8294,Human Trafficking,05:52,Nangloi Jat,Wednesday,Minor,21:33,Police Station,41
8295,Domestic Violence,03:56,Gokal Pur,Tuesday,Severe,21:32,Police Station,19
8296,Honor Killing,15:33,Mustafabad,Monday,Severe,23:37,School,23
8297,Eve Teasing,20:45,Sultan Pur Majra,Monday,Moderate,20:42,Police Station,7
8298,Sexual Harassment,23:34,Bhalswa Jahangir Pur,Friday,Moderate,06:06,Hospital,28
8299,Honor Killing,02:37,Mustafabad,Saturday,Minor,18:26,School,13
8300,Acid Attack,14:12,Kirari Suleman Nagar,Monday,Moderate,01:37,Hospital,6
8301,Eve Teasing,10:33,Kirari Suleman Nagar,Monday,Severe,02:44,Police Station,0
8302,Dowry Death,19:09,Burari,Tuesday,Severe,09:44,Police Station,12
8303,Human Trafficking,04:08,Gokal Pur,Sunday,Moderate,06:13,Temple,40
8304,Dowry Death,22:08,Sultan Pur Majra,Wednesday,Severe,03:52,School,36
8305,Acid Attack,05:52,Bhalswa Jahangir Pur,Thursday,Minor,05:06,Apartment Complex,37
8306,Human Trafficking,10:07,Sultan Pur Majra,Saturday,Severe,08:50,Mall,39
8307,Stalking,14:50,Dallo Pura,Friday,Minor,03:21,Market,30
8308,Honor Killing,10:35,Bhalswa Jahangir Pur,Wednesday,Minor,19:51,Market,18
8309,Acid Attack,19:44,Gokal Pur,Saturday,Severe,10:41,Mall,17
8310,Eve Teasing,10:03,Burari,Friday,Severe,15:34,Park,28
8311,Honor Killing,16:56,Gokal Pur,Tuesday,Severe,17:39,Park,42
8312,Acid Attack,16:22,Delhi Cantonment,Sunday,Minor,23:30,Police Station,11
8313,Sexual Harassment,16:44,Nangloi Jat,Monday,Moderate,22:02,Police Station,38
8314,Domestic Violence,00:14,Hastsal,Friday,Minor,08:26,Temple,6
8315,Eve Teasing,15:19,Mustafabad,Tuesday,Severe,11:33,Temple,25
8316,Eve Teasing,18:44,Nangloi Jat,Tuesday,Severe,13:21,Temple,24
8317,Domestic Violence,16:18,Hastsal,Saturday,Severe,00:32,Market,38
8318,Human Trafficking,16:36,Gokal Pur,Friday,Severe,20:28,School,35
8319,Sexual Harassment,10:10,Deoli,Wednesday,Moderate,07:51,Temple,15
8320,Eve Teasing,15:06,Delhi Cantonment,Monday,Minor,10:26,Temple,15
8321,Human Trafficking,00:30,Sultan Pur Majra,Saturday,Moderate,16:52,School,28
8322,Domestic Violence,05:48,Gokal Pur,Tuesday,Minor,07:32,Mall,42
8323,Acid Attack,14:00,Sultan Pur Majra,Tuesday,Minor,03:58,Hospital,19
8324,Dowry Death,21:03,Deoli,Tuesday,Severe,05:06,Temple,50
8325,Dowry Death,02:27,Sultan Pur Majra,Friday,Severe,03:09,Hospital,48
8326,Eve Teasing,07:31,Burari,Tuesday,Minor,13:53,Mall,40
8327,Stalking,16:40,Bhalswa Jahangir Pur,Thursday,Minor,00:38,Market,7
8328,Human Trafficking,13:02,Hastsal,Monday,Minor,03:11,Hospital,0
8329,Honor Killing,11:04,Karawal Nagar,Saturday,Minor,21:33,Police Station,0
8330,Sexual Harassment,20:24,Bhalswa Jahangir Pur,Saturday,Moderate,11:35,Mall,0
8331,Eve Teasing,23:00,Bhalswa Jahangir Pur,Friday,Moderate,04:50,Apartment Complex,40
8332,Acid Attack,12:04,Mustafabad,Sunday,Moderate,10:52,Apartment Complex,46
8333,Acid Attack,13:42,Deoli,Friday,Severe,22:33,School,39
8334,Dowry Death,13:18,Kirari Suleman Nagar,Saturday,Severe,01:18,Hospital,12
8335,Sexual Harassment,00:16,Nangloi Jat,Sunday,Moderate,12:16,Mall,46
8336,Acid Attack,09:38,Hastsal,Friday,Severe,17:17,Park,25
8337,Domestic Violence,03:14,Burari,Sunday,Minor,22:13,Police Station,2
8338,Sexual Harassment,21:44,Bhalswa Jahangir Pur,Thursday,Minor,10:57,Apartment Complex,42
8339,Stalking,03:38,Hastsal,Sunday,Minor,17:13,Mall,35
8340,Dowry Death,22:02,Sultan Pur Majra,Sunday,Severe,11:50,Hospital,37
8341,Domestic Violence,11:48,Bhalswa Jahangir Pur,Tuesday,Moderate,10:08,Mall,22
8342,Dowry Death,14:53,Gokal Pur,Thursday,Moderate,00:23,Apartment Complex,32
8343,Acid Attack,07:15,Deoli,Sunday,Severe,02:29,Temple,19
8344,Acid Attack,09:50,Kirari Suleman Nagar,Monday,Minor,12:31,Temple,47
8345,Sexual Harassment,17:13,Mustafabad,Monday,Severe,18:07,Temple,24
8346,Eve Teasing,05:02,Nangloi Jat,Saturday,Moderate,06:05,Park,8
8347,Dowry Death,05:46,Gokal Pur,Monday,Severe,04:15,School,36
8348,Domestic Violence,02:05,Dallo Pura,Tuesday,Moderate,07:39,Mall,10
8349,Human Trafficking,11:03,Nangloi Jat,Saturday,Minor,13:38,Park,45
8350,Honor Killing,14:19,Mandoli,Thursday,Moderate,12:15,Temple,22
8351,Eve Teasing,07:48,Mandoli,Tuesday,Severe,00:01,School,1
8352,Stalking,12:10,Karawal Nagar,Friday,Minor,19:42,Temple,43
8353,Human Trafficking,08:29,Sultan Pur Majra,Sunday,Moderate,11:10,Temple,22
8354,Acid Attack,23:13,Burari,Thursday,Minor,10:13,Police Station,46
8355,Human Trafficking,19:23,Karawal Nagar,Thursday,Severe,14:58,Park,37
8356,Acid Attack,17:27,Hastsal,Saturday,Severe,17:46,Mall,47
8357,Sexual Harassment,19:41,Mustafabad,Sunday,Severe,01:40,School,33
8358,Stalking,20:50,Dallo Pura,Sunday,Moderate,08:42,Mall,25
8359,Eve Teasing,01:37,Sultan Pur Majra,Friday,Moderate,23:45,Mall,12
8360,Dowry Death,03:46,Burari,Monday,Minor,12:04,Mall,19
8361,Acid Attack,02:25,Hastsal,Tuesday,Minor,10:46,Hospital,8
8362,Honor Killing,06:35,Mandoli,Monday,Severe,01:14,Apartment Complex,0
8363,Human Trafficking,11:06,Karawal Nagar,Monday,Moderate,03:59,Apartment Complex,9
8364,Stalking,02:30,Sultan Pur Majra,Sunday,Minor,20:52,Police Station,36
8365,Dowry Death,23:29,Gokal Pur,Tuesday,Severe,05:54,Apartment Complex,33
8366,Honor Killing,09:18,Mustafabad,Friday,Minor,08:17,Apartment Complex,40
8367,Sexual Harassment,06:52,Kirari Suleman Nagar,Tuesday,Minor,01:48,Police Station,45
8368,Eve Teasing,05:08,Nangloi Jat,Thursday,Minor,22:59,Apartment Complex,49
8369,Honor Killing,01:15,Karawal Nagar,Monday,Minor,23:18,Market,35
8370,Sexual Harassment,06:57,Karawal Nagar,Wednesday,Minor,14:46,Mall,17
8371,Sexual Harassment,04:06,Nangloi Jat,Friday,Minor,16:12,School,35
8372,Dowry Death,01:42,Karawal Nagar,Monday,Severe,09:55,Hospital,6
8373,Domestic Violence,02:39,Burari,Saturday,Severe,18:07,Temple,44
8374,Human Trafficking,14:50,Karawal Nagar,Monday,Minor,09:19,Mall,6
8375,Stalking,17:11,Karawal Nagar,Friday,Moderate,12:22,Park,47
8376,Dowry Death,16:45,Burari,Thursday,Minor,19:11,Mall,4
8377,Stalking,11:41,Kirari Suleman Nagar,Saturday,Moderate,21:51,Hospital,50
8378,Honor Killing,02:59,Burari,Friday,Minor,02:55,Hospital,38
8379,Eve Teasing,21:53,Gokal Pur,Wednesday,Minor,21:21,Hospital,8
8380,Honor Killing,18:33,Burari,Tuesday,Moderate,20:10,Hospital,37
8381,Domestic Violence,13:03,Dallo Pura,Tuesday,Minor,09:37,School,5
8382,Stalking,01:49,Bhalswa Jahangir Pur,Thursday,Minor,12:31,Hospital,17
8383,Stalking,11:38,Mandoli,Wednesday,Minor,08:56,Police Station,36
8384,Dowry Death,15:10,Dallo Pura,Saturday,Minor,07:42,School,37
8385,Domestic Violence,14:57,Dallo Pura,Saturday,Minor,19:19,Police Station,39
8386,Eve Teasing,06:20,Sultan Pur Majra,Monday,Moderate,20:47,Police Station,42
8387,Human Trafficking,13:35,Delhi Cantonment,Sunday,Severe,07:31,Police Station,43
8388,Human Trafficking,21:23,Gokal Pur,Thursday,Severe,13:09,School,33
8389,Sexual Harassment,09:22,Dallo Pura,Thursday,Minor,05:39,Temple,0
8390,Sexual Harassment,22:05,Mustafabad,Tuesday,Minor,20:08,Temple,33
8391,Stalking,02:43,Gokal Pur,Tuesday,Moderate,21:21,Hospital,29
8392,Sexual Harassment,09:40,Gokal Pur,Thursday,Minor,19:42,Park,40
8393,Dowry Death,21:28,Dallo Pura,Wednesday,Minor,23:43,Mall,2
8394,Eve Teasing,09:25,Nangloi Jat,Monday,Severe,21:32,Market,12
8395,Eve Teasing,05:53,Dallo Pura,Thursday,Severe,10:16,Temple,14
8396,Eve Teasing,18:36,Sultan Pur Majra,Tuesday,Minor,19:05,Police Station,23
8397,Eve Teasing,14:54,Gokal Pur,Sunday,Moderate,06:42,Apartment Complex,25
8398,Domestic Violence,13:45,Nangloi Jat,Sunday,Minor,13:14,Market,42
8399,Dowry Death,01:51,Karawal Nagar,Thursday,Moderate,16:40,Hospital,32
8400,Domestic Violence,19:04,Burari,Sunday,Severe,08:53,School,32
8401,Honor Killing,04:13,Hastsal,Monday,Minor,01:21,Hospital,35
8402,Acid Attack,14:45,Karawal Nagar,Monday,Severe,00:52,Temple,3
8403,Acid Attack,21:17,Burari,Monday,Severe,07:51,Market,32
8404,Stalking,15:18,Nangloi Jat,Tuesday,Moderate,16:03,Hospital,36
8405,Stalking,23:17,Delhi Cantonment,Monday,Minor,09:10,Apartment Complex,8
8406,Dowry Death,13:00,Delhi Cantonment,Tuesday,Minor,02:08,Hospital,13
8407,Sexual Harassment,23:30,Delhi Cantonment,Friday,Minor,06:55,Mall,26
8408,Sexual Harassment,21:13,Mustafabad,Friday,Moderate,13:54,Apartment Complex,6
8409,Stalking,16:51,Mustafabad,Wednesday,Minor,07:20,Police Station,35
8410,Acid Attack,13:49,Dallo Pura,Tuesday,Severe,23:50,Park,16
8411,Domestic Violence,18:37,Nangloi Jat,Thursday,Moderate,11:27,School,37
8412,Acid Attack,15:50,Gokal Pur,Friday,Severe,23:27,Market,43
8413,Domestic Violence,20:38,Delhi Cantonment,Saturday,Moderate,02:33,Park,34
8414,Sexual Harassment,15:07,Bhalswa Jahangir Pur,Sunday,Severe,20:58,Temple,7
8415,Acid Attack,05:35,Hastsal,Friday,Minor,05:02,Apartment Complex,39
8416,Sexual Harassment,12:29,Burari,Wednesday,Severe,22:15,Market,16
8417,Human Trafficking,14:26,Karawal Nagar,Saturday,Severe,17:18,Police Station,45
8418,Sexual Harassment,09:42,Mandoli,Monday,Severe,01:19,Temple,9
8419,Human Trafficking,09:26,Dallo Pura,Monday,Moderate,00:30,Police Station,2
8420,Domestic Violence,02:16,Nangloi Jat,Sunday,Moderate,12:05,Mall,39
8421,Dowry Death,15:14,Kirari Suleman Nagar,Saturday,Severe,09:32,Temple,15
8422,Stalking,13:37,Deoli,Monday,Severe,16:18,Temple,28
8423,Domestic Violence,15:06,Gokal Pur,Saturday,Moderate,06:40,Temple,23
8424,Domestic Violence,11:46,Burari,Monday,Minor,02:58,Park,44
8425,Dowry Death,21:00,Dallo Pura,Friday,Minor,19:12,School,44
8426,Eve Teasing,08:23,Hastsal,Friday,Moderate,04:42,Market,36
8427,Honor Killing,21:48,Deoli,Tuesday,Minor,03:30,Mall,25
8428,Honor Killing,12:57,Mustafabad,Sunday,Severe,12:03,School,6
8429,Eve Teasing,07:29,Gokal Pur,Sunday,Minor,19:49,Police Station,41
8430,Stalking,08:38,Kirari Suleman Nagar,Friday,Minor,20:00,Hospital,0
8431,Eve Teasing,19:19,Dallo Pura,Saturday,Minor,02:44,Police Station,8
8432,Honor Killing,13:31,Kirari Suleman Nagar,Monday,Moderate,19:22,Apartment Complex,23
8433,Eve Teasing,20:35,Nangloi Jat,Wednesday,Moderate,17:02,Police Station,12
8434,Stalking,01:14,Mandoli,Monday,Moderate,13:44,Temple,15
8435,Dowry Death,18:48,Karawal Nagar,Friday,Minor,04:20,School,10
8436,Eve Teasing,01:11,Dallo Pura,Friday,Moderate,04:52,Police Station,24
8437,Human Trafficking,19:20,Kirari Suleman Nagar,Wednesday,Moderate,06:50,Park,4
8438,Eve Teasing,23:29,Nangloi Jat,Sunday,Minor,05:41,School,2
8439,Honor Killing,16:32,Burari,Saturday,Severe,08:02,Park,17
8440,Human Trafficking,07:07,Deoli,Friday,Severe,12:20,School,50
8441,Domestic Violence,18:03,Kirari Suleman Nagar,Wednesday,Minor,15:00,Apartment Complex,32
8442,Stalking,20:11,Dallo Pura,Sunday,Severe,02:49,Mall,11
8443,Sexual Harassment,15:14,Mustafabad,Wednesday,Severe,22:52,Apartment Complex,47
8444,Human Trafficking,15:14,Karawal Nagar,Monday,Minor,00:36,Mall,4
